"Account Number","National Insurance Number ","First Name","Middle Name","Surname ","Date of Birth","ISA Type being reported","Flexible ISA","Total current year subscriptions transferred in","Total current year subscriptions transferred out ","Date of first subscription event","Date of last subscription event","Total current year to date subscriptions ","LISA qualifying addition","LISA bonus claim","Market value of account","Closure Date","ISA Reason for closure","LISA Reason for closure"
"ISA000000758","AK520400B","Arthur","Samuel","Carter","1978-02-15","Stock and Shares","Yes","2114.38","19292.32","2025-08-05","2026-03-15","55.99","2802.31","42.05","49854.32","2026-03-22","Cancelled","Transferred in full"
"ISA000000759","HB798538B","Lucas","Victoria","Mitchell","2006-06-24","Innovative Finance","No","17798.61","6875.85","2026-02-16","2026-03-08","18783.34","3400.63","723.68","39342.18","2026-03-23","Cancelled","Void"
"ISA000000760","HM287039B","Emily","Benjamin","Cooper","1991-02-20","Innovative Finance","No","13086.42","5478.99","2025-12-20","2025-12-22","5572.21","1378.12","4.85","71858.24","2026-03-20","Void","Transferred in full"
"ISA000000761","KX125744D","Logan","Alexander","Foster","1941-10-14","Innovative Finance","Yes","2119.36","14297.37","2025-11-08","2026-01-24","7275.99","-2372.70","446.71","98030.43","2026-03-21","Cancelled","Transferred in full"
"ISA000000762","WT078894B","Daisy","Claire","Baker","1967-03-26","Life Time ISA","No","2557.95","6357.84","2025-06-06","2026-03-04","6684.68","3345.92","-959.37","93154.35","2026-03-11","Closed","Cancelled"
"ISA000000763","EM460634C","Mia","Samuel","Parker","1968-03-29","Stock and Shares","Yes","17580.39","278.19","2025-04-21","2025-12-31","4655.34","3514.06","268.02","37147.95","2026-01-04","Cancelled","All funds withdrawn"
"ISA000000764","CA337915B","George","Olivia","Carter","1960-02-11","Cash","Yes","8373.10","14722.43","2025-05-10","2025-05-26","6043.96","-3123.18","-55.44","70379.82","2025-12-11","Cancelled","Transferred in full"
"ISA000000765","HS068816B","Jack","Thomas","Roberts","1997-03-26","Cash","Yes","3153.62","10584.89","2025-11-25","2025-12-12","1104.83","-3451.83","901.89","96502.59","2026-03-08","Cancelled","All funds withdrawn"
"ISA000000766","AT404638B","Elsie","Alice","Foster","1997-11-16","Innovative Finance","Yes","18484.82","14720.45","2025-07-11","2025-07-13","14278.79","1139.57","296.47","75760.44","2025-08-14","Cancelled","Cancelled"
"ISA000000767","LE414380B","Thomas","Marie","Jones","1957-06-12","Life Time ISA","Yes","10030.68","18510.23","2025-08-22","2025-11-24","2703.63","114.41","656.71","17454.47","2025-11-30","Cancelled","Closed"
"ISA000000768","LJ172471A","William","Alice","Scott","1970-04-07","Life Time ISA","Yes","6252.34","15316.23","2025-09-17","2026-01-08","11611.90","3510.60","-93.26","78571.43","2026-03-10","Closed","All funds withdrawn"
"ISA000000769","JR598470C","Finley","Marie","Parker","1965-01-31","Innovative Finance","No","1555.88","3952.84","2025-11-25","2025-11-28","2538.77","2978.00","65.09","10262.88","2026-01-29","Cancelled","Transferred in full"
"ISA000000770","ET223539B","Oliver","Thomas","Smith","1977-03-25","Innovative Finance","No","13011.62","13805.84","2025-12-19","2026-03-17","9368.81","2505.21","13.27","66593.38","2026-03-29","Void","Transferred in full"
"ISA000000771","MH829519D","Noah","Rose","Parker","1983-04-28","Stock and Shares","No","14251.08","10077.40","2026-02-19","2026-03-18","18697.97","-879.56","41.57","96040.24","2026-03-28","Void","Transferred in full"
"ISA000000772","LN260886B","Poppy","Elizabeth","Allen","1946-12-12","Cash","Yes","5008.71","9855.75","2026-02-20","2026-03-29","2355.42","2906.33","912.37","37512.33","2026-03-31","Void","Closed"
"ISA000000773","KC531130B","Jacob","Rose","Thompson","1992-11-25","Cash","No","4739.39","11859.72","2025-05-08","2026-01-30","2934.71","-629.87","146.78","70969.16","2026-02-02","Void","Void"
"ISA000000774","JS695634B","Thomas","Alice","Jones","1996-11-11","Innovative Finance","No","4667.89","7504.82","2025-08-05","2026-03-05","12551.52","2148.78","-585.93","1275.64","2026-03-15","Closed","Transferred in full"
"ISA000000775","KC987638A","Evie","Ann","Bailey","1984-12-28","Cash","No","17627.23","10304.25","2025-05-25","2026-01-07","1241.14","3114.59","173.18","35374.19","2026-03-05","Closed","Transferred in full"
"ISA000000776","ME571275A","George","David","Phillips","1985-12-21","Innovative Finance","No","5436.45","3560.78","2026-02-13","2026-03-18","14145.24","3719.48","-858.65","71578.01","2026-03-25","Cancelled","Closed"
"ISA000000777","BR994113D","Jack","Jane","Evans","1966-02-07","Cash","No","3375.31","2533.34","2025-11-18","2025-12-15","2061.83","2348.03","426.89","44964.60","2026-03-22","Void","Transferred in full"
"ISA000000778","MZ690937D","Henry","Louise","Brown","2005-11-08","Cash","No","18190.36","5234.03","2025-12-25","2026-03-06","14249.36","3481.29","189.72","16846.17","2026-04-01","Void","Cancelled"
"ISA000000779","PJ678692B","Poppy","Alice","Collins","1976-01-03","Life Time ISA","Yes","744.67","12401.29","2026-01-02","2026-03-10","14205.33","2655.58","61.76","34889.93","2026-04-02","Closed","Closed"
"ISA000000780","WM360252A","Harry","Joseph","Johnson","1996-01-16","Life Time ISA","No","15186.95","9310.37","2025-05-07","2025-09-10","5088.17","2848.91","344.97","70088.32","2026-03-27","Closed","Closed"
"ISA000000781","KY701827C","Oliver","Benjamin","Collins","1962-12-07","Life Time ISA","No","308.59","17161.48","2025-10-06","2026-01-16","19570.11","-2627.69","-413.03","93884.73","2026-03-05","Closed","Void"
"ISA000000782","LP487303B","Isla","Elizabeth","Murphy","1972-08-20","Innovative Finance","Yes","10631.71","1951.38","2026-02-10","2026-03-31","3965.07","2008.85","533.26","54267.20","2026-04-05","Closed","All funds withdrawn"
"ISA000000783","LN225939A","Charlotte","Grace","Lewis","1988-11-07","Stock and Shares","No","14133.86","5187.80","2025-10-18","2026-01-11","5170.45","3521.76","647.29","44680.83","2026-03-19","Void","All funds withdrawn"
"ISA000000784","KR566911D","Jacob","Alexander","Williams","1959-09-24","Stock and Shares","Yes","6228.19","19029.57","2025-11-22","2026-01-14","23.20","113.88","341.52","92143.97","2026-02-22","Cancelled","Transferred in full"
"ISA000000785","JT078768B","Amelia","Alice","Brown","2003-05-27","Innovative Finance","No","18866.01","510.89","2026-02-07","2026-03-26","11787.02","418.61","75.95","33904.88","2026-03-27","Closed","Void"
"ISA000000786","PB578823D","Leo","Samuel","Morris","2000-10-31","Innovative Finance","Yes","16028.69","9625.82","2025-10-11","2025-12-14","11746.07","3415.69","762.76","19754.10","2026-01-11","Closed","Transferred in full"
"ISA000000787","RL784148D","Olivia","Marie","Mitchell","1940-06-11","Life Time ISA","Yes","16396.78","18267.30","2025-09-27","2025-10-19","12307.50","-1487.46","60.23","70714.42","2026-04-01","Cancelled","Closed"
"ISA000000788","AE160265B","Logan","Rose","Robinson","1967-10-07","Life Time ISA","No","8710.57","11613.34","2025-04-17","2025-11-19","17505.19","3398.24","42.30","188.01","2026-01-06","Cancelled","Cancelled"
"ISA000000789","LW090679B","James","Benjamin","Walker","1974-07-22","Innovative Finance","Yes","9583.15","17858.05","2025-06-24","2025-10-04","10024.76","-1023.35","921.39","81615.39","2026-02-05","Closed","Cancelled"
"ISA000000790","BX870991A","Grace","Victoria","Allen","1947-06-19","Life Time ISA","Yes","18417.28","6270.81","2025-09-01","2026-01-05","6796.81","-2327.59","597.51","91873.33","2026-02-19","Void","Closed"
"ISA000000791","WR022362C","Noah","Rose","Wright","1999-11-13","Stock and Shares","No","11396.40","19684.88","2025-09-04","2025-12-01","4349.32","2792.79","864.39","42155.31","2026-03-16","Void","Closed"
"ISA000000792","JJ346647A","Ruby","Alice","Carter","1966-12-02","Life Time ISA","Yes","14864.37","16444.72","2025-10-05","2025-11-17","5147.03","205.95","971.81","40662.24","2026-03-07","Closed","Cancelled"
"ISA000000793","JH626924C","James","William","Parker","2000-05-20","Life Time ISA","Yes","714.66","10661.85","2025-10-20","2025-11-09","7929.79","3591.44","737.41","97150.82","2026-01-09","Void","Void"
"ISA000000794","JL168640D","Ava","Marie","Brown","1989-06-15","Stock and Shares","Yes","12832.37","1143.17","2025-04-06","2025-09-06","4689.45","3861.13","711.86","27553.84","2026-01-19","Cancelled","Cancelled"
"ISA000000795","AB324337C","Evie","Michael","White","1960-04-11","Life Time ISA","No","14992.42","864.80","2025-07-30","2025-09-04","11943.27","1041.56","162.27","48202.54","2025-12-20","Cancelled","Transferred in full"
"ISA000000796","BT333382B","Sophia","Olivia","Wilson","1964-12-09","Innovative Finance","No","18563.46","3080.97","2025-10-24","2026-01-10","5423.75","996.53","659.69","93713.17","2026-03-17","Cancelled","Cancelled"
"ISA000000797","LN016823D","Oscar","Elizabeth","Parker","1997-09-19","Cash","Yes","7019.03","17601.50","2025-12-19","2026-03-11","116.15","1024.25","570.91","15605.85","2026-03-24","Closed","Closed"
"ISA000000798","JT949394D","Sophia","Samuel","Foster","1948-09-30","Innovative Finance","No","8267.09","16510.29","2026-01-21","2026-02-16","12055.83","-1778.85","127.42","50353.58","2026-02-18","Void","Cancelled"
"ISA000000799","WC340103A","Oliver","Olivia","Collins","1952-10-27","Cash","No","13110.58","12576.48","2026-01-12","2026-03-16","17644.23","-1249.32","398.45","39832.95","2026-03-24","Cancelled","Closed"
"ISA000000800","JN204444D","James","Rose","Thompson","2004-12-21","Life Time ISA","Yes","3529.46","14658.80","2025-04-10","2026-03-29","18868.61","147.25","127.65","64597.05","2026-03-29","Closed","Transferred in full"
"ISA000000801","HA638627D","Daniel","Marie","Jackson","1965-06-12","Cash","Yes","10850.19","15262.27","2025-07-11","2025-10-17","4.70","3562.03","833.16","22828.81","2026-02-18","Void","Void"
"ISA000000802","ET737242B","Theo","Rose","Evans","1964-02-23","Life Time ISA","Yes","1664.29","7515.84","2025-10-02","2026-03-31","11445.37","2211.46","515.29","13098.52","2026-04-05","Closed","Transferred in full"
"ISA000000803","AT046908A","Logan","Benjamin","Thomas","1945-07-31","Life Time ISA","Yes","3579.94","11358.55","2025-05-09","2026-03-19","15831.14","3723.34","344.85","92092.99","2026-04-01","Closed","Closed"
"ISA000000804","LJ489208C","George","Grace","Murphy","1970-06-05","Stock and Shares","Yes","8751.61","5146.00","2025-12-15","2026-02-11","3481.04","582.10","749.44","64625.36","2026-02-24","Cancelled","Cancelled"
"ISA000000805","WC173458C","Ruby","Benjamin","Lewis","1944-08-31","Cash","Yes","6125.67","13978.56","2025-11-09","2025-11-13","13623.87","2450.82","5.57","25764.22","2026-02-06","Void","Void"
"ISA000000806","SM122612B","Charlotte","Samuel","Green","1980-11-29","Innovative Finance","Yes","770.90","16263.73","2025-07-07","2025-11-13","9280.49","2442.07","588.08","1447.33","2026-01-28","Cancelled","All funds withdrawn"
"ISA000000807","HX689733B","Arthur","Elizabeth","King","1995-12-13","Life Time ISA","No","11084.81","8787.36","2025-12-31","2026-02-08","10965.90","3447.15","-182.74","7903.76","2026-02-24","Closed","Cancelled"
"ISA000000808","SC892235C","Edward","Ann","Davies","1944-12-06","Stock and Shares","No","14416.03","10040.16","2025-10-06","2025-11-18","8015.05","254.26","43.44","10515.52","2026-02-09","Void","Void"
"ISA000000809","HH359213A","Grace","Olivia","Johnson","1970-10-12","Innovative Finance","Yes","1495.35","5276.57","2025-11-23","2025-12-31","10327.66","2508.57","836.62","79150.72","2026-03-12","Void","Void"
"ISA000000810","WT940518D","Maya","Benjamin","Morris","1994-08-12","Cash","Yes","12216.26","12070.87","2025-06-20","2025-12-16","16827.11","2157.46","466.30","83842.09","2026-03-14","Cancelled","Transferred in full"
"ISA000000811","JH294077B","Maya","Michael","Johnson","2006-05-02","Stock and Shares","No","6231.96","17415.91","2025-10-16","2025-12-04","16731.71","-139.37","735.84","5764.68","2026-01-16","Closed","Cancelled"
"ISA000000812","RA663902C","Charlotte","Victoria","Evans","1974-11-21","Innovative Finance","Yes","5930.88","4211.16","2025-08-17","2025-09-28","16097.04","3518.83","59.57","54444.63","2025-12-12","Void","Cancelled"
"ISA000000813","BW894710A","Logan","Benjamin","Taylor","1945-09-22","Life Time ISA","Yes","19355.06","3428.17","2025-11-29","2026-01-14","4567.97","901.10","648.16","91288.71","2026-02-08","Cancelled","All funds withdrawn"
"ISA000000814","BY346091D","Ava","Patrick","Lewis","1998-10-08","Innovative Finance","No","10413.54","12005.69","2025-12-30","2026-03-14","14547.82","2674.95","-484.60","87483.51","2026-03-19","Void","All funds withdrawn"
"ISA000000815","LS560832D","Theo","Samuel","Edwards","1972-09-02","Innovative Finance","Yes","11493.23","16637.17","2025-08-03","2026-01-10","18466.55","13.59","-940.07","4346.95","2026-03-07","Closed","All funds withdrawn"
"ISA000000816","KS309811C","Charlotte","Louise","Carter","1962-12-27","Stock and Shares","No","2661.94","18743.96","2026-01-03","2026-04-05","2321.86","2096.11","35.05","14863.10","2026-04-05","Closed","Transferred in full"
"ISA000000817","KC360890D","Leo","Victoria","Walker","2003-03-28","Life Time ISA","No","11722.91","10898.52","2026-02-08","2026-02-26","17606.66","1535.40","836.44","36391.58","2026-03-28","Void","All funds withdrawn"
"ISA000000818","BW006438B","Arthur","Benjamin","Williams","1966-02-05","Stock and Shares","No","15072.84","15809.29","2025-07-31","2026-03-13","7443.67","-3838.75","740.59","57967.95","2026-03-17","Cancelled","Void"
"ISA000000819","WP804185C","William","Ann","Wright","2000-06-02","Cash","No","18656.79","11951.72","2025-12-18","2026-02-07","1791.96","1576.04","469.78","98453.36","2026-03-03","Cancelled","Cancelled"
"ISA000000820","HC162739A","Elsie","Alexander","Edwards","1945-11-23","Cash","No","10010.07","14619.09","2026-01-16","2026-01-21","16001.82","271.19","794.66","11045.64","2026-03-03","Cancelled","Closed"
"ISA000000821","EX493789A","Sophia","Grace","Kelly","1989-06-13","Stock and Shares","No","7011.97","13274.08","2025-11-28","2026-03-26","1460.46","3608.14","772.93","42987.04","2026-03-30","Void","Void"
"ISA000000822","SM609397D","Olivia","Joseph","Wright","2000-03-13","Stock and Shares","No","19909.64","12551.65","2025-08-21","2026-01-28","14537.70","491.62","781.40","10151.83","2026-02-22","Void","Cancelled"
"ISA000000823","MR773734A","Isla","Louise","Davies","1956-05-13","Innovative Finance","No","1198.64","6592.68","2025-07-07","2025-09-12","5996.05","1552.42","-229.20","507.30","2026-02-18","Void","All funds withdrawn"
"ISA000000824","BZ202897D","Theo","Ann","Phillips","1950-05-04","Innovative Finance","Yes","15641.61","13148.11","2025-08-04","2025-09-22","6147.95","672.69","854.92","93878.93","2025-10-06","Void","All funds withdrawn"
"ISA000000825","RW921266B","Ava","Elizabeth","Bailey","1990-06-13","Life Time ISA","Yes","8891.61","13374.10","2025-12-04","2026-01-05","14620.97","236.89","439.75","2230.69","2026-01-10","Closed","All funds withdrawn"
"ISA000000826","LX586167A","Daniel","Ann","Williams","1979-11-13","Cash","No","9198.45","6757.12","2025-09-28","2025-11-20","11087.06","418.61","776.05","37267.07","2025-12-13","Closed","All funds withdrawn"
"ISA000000827","CB291066C","James","Alice","Jackson","1985-08-10","Cash","No","642.53","2472.36","2026-02-16","2026-04-03","13336.67","1755.77","407.54","12675.92","2026-04-03","Closed","Void"
"ISA000000828","AB053700C","Lily","Elizabeth","Carter","1989-12-25","Cash","Yes","9426.06","11832.59","2025-12-25","2026-02-04","8794.25","-1091.87","564.28","90837.41","2026-03-06","Closed","Closed"
"ISA000000829","JW294172B","Arthur","Michael","Mitchell","1983-04-18","Stock and Shares","Yes","12609.90","8809.22","2026-02-04","2026-02-23","10023.88","1921.77","-510.33","8761.24","2026-03-25","Closed","Void"
"ISA000000830","EZ220274D","Finley","Elizabeth","Thomas","1953-12-06","Life Time ISA","Yes","10662.40","6473.97","2025-10-07","2025-12-19","12618.82","3415.11","612.62","65616.70","2026-03-26","Cancelled","Cancelled"
"ISA000000831","CP367195A","Poppy","Olivia","Roberts","1956-11-21","Stock and Shares","No","2295.94","1032.43","2025-07-09","2026-01-30","18314.68","1053.76","863.38","79949.03","2026-03-05","Cancelled","All funds withdrawn"
"ISA000000832","MS805094C","Ava","Alexander","Jones","1990-04-10","Stock and Shares","No","19498.56","12616.02","2025-05-24","2025-10-03","19998.54","2836.26","503.12","91797.92","2026-02-17","Void","Cancelled"
"ISA000000833","MM076312C","Sophia","Marie","Bennett","2002-05-13","Stock and Shares","No","1549.23","6886.70","2026-01-22","2026-03-28","5134.34","1019.96","571.46","26826.38","2026-04-01","Closed","Cancelled"
"ISA000000834","SP441388A","Thomas","Olivia","Allen","1945-08-12","Stock and Shares","No","2944.54","1599.49","2025-08-21","2025-12-28","4990.33","3343.50","443.07","17575.34","2026-03-26","Cancelled","All funds withdrawn"
"ISA000000835","EB615238B","Henry","Jane","Evans","1987-07-28","Cash","No","14616.21","10420.81","2025-07-26","2025-12-21","14175.77","589.54","450.98","22081.16","2026-02-01","Void","Closed"
"ISA000000836","JC439913B","Amelia","William","Walker","1960-08-13","Cash","No","7537.90","18923.89","2026-02-19","2026-02-20","14401.65","-2674.86","-944.31","29308.53","2026-04-04","Closed","All funds withdrawn"
"ISA000000837","SM302396C","Maya","Rose","Edwards","1953-01-29","Innovative Finance","Yes","12873.97","2774.58","2026-01-25","2026-02-18","17473.85","979.54","-444.48","63099.77","2026-02-19","Closed","All funds withdrawn"
"ISA000000838","RJ070411B","Daisy","Olivia","Thomas","1963-11-27","Stock and Shares","No","2083.90","9519.24","2025-12-07","2026-02-04","9944.34","406.74","828.18","87124.81","2026-02-24","Cancelled","Void"
"ISA000000839","BS329530C","Freya","Samuel","Allen","1941-02-27","Life Time ISA","Yes","8612.99","6481.90","2025-12-18","2026-03-28","4843.82","1024.34","147.17","52461.04","2026-04-05","Closed","Transferred in full"
"ISA000000840","JW310016B","Leo","Olivia","Brown","1994-09-09","Innovative Finance","No","13667.16","12038.00","2025-09-12","2025-11-26","1448.84","-3315.32","392.47","14114.00","2026-02-12","Closed","Transferred in full"
"ISA000000841","ES562351B","Finley","Ann","Edwards","1987-12-30","Life Time ISA","No","11193.65","16515.16","2025-11-10","2026-03-21","13232.89","22.49","193.88","55276.02","2026-03-22","Void","All funds withdrawn"
"ISA000000842","RM196401C","Mia","David","Green","1981-12-08","Innovative Finance","No","18013.13","11686.72","2025-11-26","2026-01-15","5849.24","2498.29","852.49","55442.04","2026-03-25","Closed","Closed"
"ISA000000843","SB308413A","Ava","Louise","Martin","1964-02-16","Innovative Finance","No","9063.50","17126.03","2026-02-20","2026-03-08","4639.14","1133.85","19.70","63772.26","2026-03-26","Void","Closed"
"ISA000000844","CE826660D","Sophia","Thomas","Harris","1942-03-17","Innovative Finance","No","4916.01","7119.10","2025-09-20","2026-04-02","995.58","1003.33","-698.35","63612.99","2026-04-04","Closed","Transferred in full"
"ISA000000845","SZ433858A","James","Marie","Green","1947-08-18","Innovative Finance","Yes","8221.88","3586.76","2025-07-01","2026-03-18","19654.22","1419.23","800.93","95139.56","2026-03-29","Void","Closed"
"ISA000000846","RH399913A","Grace","Samuel","Wright","1976-12-18","Cash","No","14927.50","9461.92","2025-06-04","2025-07-27","5490.45","619.62","717.42","63132.38","2025-10-11","Cancelled","Void"
"ISA000000847","AR805461A","Ruby","Grace","Murphy","1968-12-19","Life Time ISA","Yes","3980.74","10425.67","2025-12-01","2026-01-17","13386.79","511.82","817.54","43775.17","2026-03-14","Cancelled","Transferred in full"
"ISA000000848","JM161014A","Grace","Joseph","Lewis","1999-11-14","Stock and Shares","No","9471.67","12627.99","2025-11-19","2026-04-03","7000.30","-3162.47","215.29","6935.73","2026-04-03","Void","Closed"
"ISA000000849","HS308637D","Daniel","Benjamin","Smith","1944-01-21","Innovative Finance","No","11185.99","4332.19","2025-07-30","2025-12-13","19804.56","-1965.78","616.99","28125.06","2026-01-14","Cancelled","Cancelled"
"ISA000000850","MN628230D","Thomas","Elizabeth","Taylor","1990-05-28","Stock and Shares","No","8279.97","17762.63","2025-08-02","2025-11-16","3248.87","788.65","241.26","58088.55","2026-02-17","Void","Transferred in full"
"ISA000000851","HK872487C","Thomas","Patrick","Collins","1992-06-17","Innovative Finance","No","8890.06","16532.33","2025-11-06","2025-11-19","13951.98","843.89","870.13","52510.71","2025-11-30","Closed","Closed"
"ISA000000852","JY076656B","Maya","Jane","Scott","1974-03-07","Cash","No","1491.50","18526.90","2025-08-02","2025-09-03","16721.62","3561.04","533.91","44490.44","2025-11-14","Closed","All funds withdrawn"
"ISA000000853","AK506075A","Daisy","Louise","Wilson","1999-01-05","Cash","Yes","19999.17","11813.92","2025-11-12","2026-02-27","1470.42","2200.96","68.49","72333.94","2026-02-28","Void","Cancelled"
"ISA000000854","SP032414C","Poppy","Michael","Lewis","1962-07-19","Stock and Shares","No","13383.47","15837.25","2026-01-03","2026-02-20","7928.86","2746.94","160.01","55048.73","2026-03-29","Cancelled","Closed"
"ISA000000855","MT446793A","Jack","Jane","Bennett","1957-09-19","Life Time ISA","Yes","4642.50","13406.02","2025-12-29","2026-01-09","15350.06","-3558.45","-719.61","4409.16","2026-03-28","Void","Closed"
"ISA000000856","JX432821B","Oscar","William","Thomas","2007-03-18","Innovative Finance","Yes","15264.83","11538.43","2025-09-28","2026-01-20","17129.34","2001.74","513.46","54152.50","2026-02-21","Closed","Closed"
"ISA000000857","EH178827C","Henry","Joseph","Carter","1974-06-12","Cash","Yes","9045.83","17847.02","2025-12-25","2026-01-06","5454.74","1494.77","172.28","58428.82","2026-03-28","Closed","Cancelled"
"ISA000000858","AR859658C","Grace","Claire","Green","1965-09-24","Life Time ISA","No","17009.21","12835.74","2025-05-19","2025-08-19","4797.91","1966.61","987.78","94469.36","2025-10-23","Void","Void"
"ISA000000859","RR231562D","Henry","Claire","Johnson","1940-07-06","Life Time ISA","Yes","19479.64","10969.61","2025-09-23","2026-03-24","7814.78","2121.88","-217.86","19118.81","2026-04-02","Closed","All funds withdrawn"
"ISA000000860","WA910945D","Emily","Marie","Brown","1980-08-22","Life Time ISA","Yes","634.74","633.58","2025-06-17","2025-07-12","7203.42","1474.89","-771.10","95743.29","2026-03-18","Void","Void"
"ISA000000861","CY505540A","Emily","David","Baker","1956-11-21","Life Time ISA","No","1094.97","8027.08","2025-07-08","2025-09-03","11063.76","2035.92","814.69","98623.64","2026-01-10","Cancelled","All funds withdrawn"
"ISA000000862","PZ315465C","Isla","Patrick","Mitchell","1964-12-16","Cash","No","2917.08","17313.54","2025-05-28","2025-09-14","3359.41","1235.67","-961.49","72017.47","2025-10-21","Void","Transferred in full"
"ISA000000863","MH700961C","Theo","Thomas","Hughes","1977-03-12","Cash","Yes","4982.18","6925.11","2025-08-27","2026-03-02","14619.51","-2134.03","874.00","90632.72","2026-03-06","Cancelled","Void"
"ISA000000864","ME044080A","Maya","Benjamin","Williams","1989-09-05","Cash","No","8567.34","19061.77","2025-09-13","2026-01-15","9096.68","1155.98","480.86","16065.76","2026-02-19","Closed","Closed"
"ISA000000865","RJ159658C","Lucas","Victoria","Hall","1991-08-03","Life Time ISA","No","16859.35","1332.79","2025-07-29","2026-03-22","2530.52","1920.41","203.89","92747.05","2026-04-04","Cancelled","Closed"
"ISA000000866","EX886735B","Sophia","Ann","Smith","1994-11-13","Life Time ISA","No","2999.71","3134.21","2025-08-03","2025-12-03","10226.28","2952.99","248.19","61991.12","2026-01-11","Closed","Transferred in full"
"ISA000000867","RN545261B","Jack","Rose","Murphy","1972-07-17","Life Time ISA","Yes","7049.05","3263.50","2025-09-11","2025-09-15","5470.67","3170.01","491.25","8480.87","2025-11-06","Void","Transferred in full"
"ISA000000868","SS077255B","Ruby","William","Thompson","1947-06-13","Innovative Finance","Yes","17542.00","8582.04","2025-10-28","2026-01-12","10380.70","2859.31","380.80","24098.88","2026-03-16","Void","Closed"
"ISA000000869","HY986897B","Sophia","Samuel","Wright","1961-12-14","Innovative Finance","No","16119.61","12207.23","2025-10-22","2026-01-11","13130.12","3751.37","652.75","62525.99","2026-03-11","Cancelled","Void"
"ISA000000870","SY360948A","Oscar","Marie","Collins","1999-11-05","Stock and Shares","No","14765.11","5057.34","2025-06-14","2026-01-22","6952.90","1912.28","-919.93","16205.56","2026-04-03","Cancelled","Closed"
"ISA000000871","AE176271A","Olivia","Alice","Scott","1978-12-21","Innovative Finance","Yes","5949.44","7094.55","2025-04-18","2025-07-12","15816.70","1839.26","740.18","77213.34","2025-07-24","Closed","Transferred in full"
"ISA000000872","MZ195926C","Noah","Victoria","Edwards","1982-06-06","Stock and Shares","Yes","8725.58","12440.79","2025-10-29","2026-01-20","2716.41","1973.59","481.33","40550.10","2026-01-22","Cancelled","All funds withdrawn"
"ISA000000873","WH957554C","Emily","Jane","Walker","1966-01-11","Innovative Finance","Yes","10458.02","18245.14","2026-01-21","2026-03-26","16355.04","2231.31","239.79","10800.19","2026-03-30","Cancelled","Closed"
"ISA000000874","KS734786D","Sophia","Alice","Carter","1962-06-06","Innovative Finance","Yes","10232.20","1695.42","2025-05-04","2026-04-03","6900.90","1888.90","-115.14","9457.24","2026-04-03","Cancelled","Cancelled"
"ISA000000875","PZ105826D","Arthur","David","Clarke","1983-08-20","Life Time ISA","Yes","14045.34","9610.78","2025-10-07","2025-11-28","15287.82","2758.23","903.35","90834.44","2025-12-20","Cancelled","Cancelled"
"ISA000000876","RL205627B","Oscar","William","Jones","1945-08-03","Innovative Finance","Yes","7162.42","15407.83","2025-10-24","2026-02-15","4330.53","2657.90","-392.80","26231.71","2026-03-07","Closed","Closed"
"ISA000000877","EA536918D","Ruby","Victoria","Kelly","2002-12-03","Life Time ISA","No","10487.34","2857.29","2025-12-27","2026-01-15","3734.35","3318.85","-600.24","72274.50","2026-01-21","Void","Closed"
"ISA000000878","WP484823D","Daniel","David","Hill","2007-03-12","Cash","Yes","1744.61","10799.23","2026-01-15","2026-03-06","18197.72","2358.73","855.33","92917.06","2026-03-21","Cancelled","Transferred in full"
"ISA000000879","RZ192793A","Maya","Olivia","Jones","1988-09-21","Cash","No","17526.17","7686.41","2025-07-28","2025-09-19","8109.29","-571.99","721.84","54135.77","2025-11-25","Closed","All funds withdrawn"
"ISA000000880","RY261363C","Ava","William","Wilson","1975-09-19","Cash","No","7820.07","18676.77","2025-09-13","2026-02-21","9853.33","277.63","-102.35","47512.89","2026-02-24","Void","All funds withdrawn"
"ISA000000881","SA327530B","Elsie","Elizabeth","Evans","1943-11-29","Innovative Finance","Yes","14247.06","2575.64","2025-12-07","2026-01-31","16800.62","3942.90","319.01","50357.48","2026-03-17","Closed","Void"
"ISA000000882","BH232330A","Ruby","Claire","Martin","1987-04-13","Innovative Finance","No","9467.37","422.60","2025-08-11","2025-10-15","361.86","894.00","481.32","9369.82","2026-03-24","Cancelled","Transferred in full"
"ISA000000883","CY002706D","Sophia","Benjamin","Davies","1941-11-16","Stock and Shares","No","9458.91","18408.49","2025-07-09","2026-01-05","10399.93","1420.74","125.22","90805.31","2026-03-26","Cancelled","Cancelled"
"ISA000000884","RM604714C","Logan","Alice","Smith","1942-02-19","Innovative Finance","No","4498.02","8945.14","2026-01-26","2026-02-21","10438.96","335.87","25.00","29075.91","2026-03-30","Cancelled","Closed"
"ISA000000885","WC374161D","Edward","Rose","Jackson","1962-10-17","Cash","Yes","1006.22","8055.49","2025-05-04","2025-07-01","7426.92","1859.45","175.48","11023.77","2026-01-31","Void","Closed"
"ISA000000886","SZ514134C","Lily","David","Foster","1989-08-04","Stock and Shares","No","9810.30","16482.89","2025-05-25","2026-02-02","15998.19","3272.26","-620.44","42412.55","2026-03-07","Void","Cancelled"
"ISA000000887","JX678361D","Thomas","David","Wilson","1957-01-17","Stock and Shares","Yes","2917.86","11177.96","2026-01-24","2026-01-28","15193.35","661.57","-816.19","94740.62","2026-04-02","Closed","All funds withdrawn"
"ISA000000888","PE885651D","Olivia","Victoria","Clarke","1962-03-06","Life Time ISA","No","8405.02","8896.97","2025-12-06","2026-02-07","19926.20","1351.16","962.97","2467.92","2026-03-31","Closed","Transferred in full"
