"Account Number","National Insurance Number ","First Name","Middle Name","Surname ","Date of Birth","ISA Type being reported","Flexible ISA","Total current year subscriptions transferred in","Total current year subscriptions transferred out ","Date of first subscription event","Date of last subscription event","Total current year to date subscriptions ","LISA qualifying addition","LISA bonus claim","Market value of account","Closure Date","ISA Reason for closure","LISA Reason for closure"
"ISA000004343","LH219598A","Arthur","Marie","Taylor","1947-10-30","Innovative Finance","Yes","831.57","11001.60","2025-10-05","2026-01-25","7472.16","779.78","25.05","46992.79","2026-04-04","Cancelled","Transferred in full"
"ISA000004344","AN412775B","Hannah","Thomas","Young","1944-01-25","Cash","No","18475.04","4143.47","2025-04-22","2026-02-16","13025.58","2558.84","52.87","89814.34","2026-03-02","Cancelled","Cancelled"
"ISA000004345","EZ462811B","Jacob","Marie","Hall","1987-08-12","Stock and Shares","No","19823.41","13534.19","2025-04-10","2025-07-13","17717.32","-3116.52","-143.57","56168.47","2025-07-26","Closed","Transferred in full"
"ISA000004346","PK334021C","Evie","Jane","Walker","1976-02-15","Life Time ISA","No","2675.88","536.81","2025-11-05","2026-01-05","1676.91","553.86","-312.00","35862.56","2026-01-08","Closed","Transferred in full"
"ISA000004347","HY856833D","Jack","Alice","Evans","1980-08-13","Cash","Yes","471.23","7370.05","2025-07-24","2025-09-02","959.45","3853.18","401.49","41684.85","2025-10-04","Void","All funds withdrawn"
"ISA000004348","PW942111C","George","Elizabeth","Young","2000-11-18","Stock and Shares","Yes","1350.32","5065.43","2025-10-16","2025-11-24","7503.30","3554.33","203.73","52486.15","2025-12-02","Void","Void"
"ISA000004349","BT248351A","Charlotte","Samuel","Martin","1944-09-15","Innovative Finance","Yes","9820.72","6596.74","2025-04-26","2025-09-27","3171.70","-182.04","533.25","51988.77","2026-01-27","Void","Closed"
"ISA000004350","RX013992A","Daisy","Claire","Thomas","1983-04-16","Cash","No","10686.61","13164.86","2025-06-05","2025-06-05","7093.81","2276.40","-612.93","39444.45","2026-02-07","Void","Closed"
"ISA000004351","MH471335D","Harry","William","Parker","1971-08-30","Life Time ISA","No","17952.53","7316.55","2025-12-24","2026-01-01","7941.72","-1490.96","-236.57","35028.97","2026-02-01","Closed","Closed"
"ISA000004352","MK229427D","Elsie","Marie","Cooper","1993-01-27","Life Time ISA","Yes","12261.65","11998.97","2025-07-13","2025-10-07","4182.99","2797.58","820.81","87405.16","2025-12-03","Closed","Closed"
"ISA000004353","PM661077B","Thomas","Marie","Edwards","1952-05-11","Cash","Yes","7900.64","15519.99","2025-08-14","2026-02-22","12530.98","3968.32","955.14","49631.01","2026-03-24","Closed","Cancelled"
"ISA000004354","BL290309C","Leo","Michael","Thompson","1941-10-08","Stock and Shares","No","7055.75","10019.12","2025-08-12","2026-03-27","14930.12","455.73","681.69","6500.18","2026-04-04","Closed","Transferred in full"
"ISA000004355","AL264438A","Maya","Thomas","White","1952-12-23","Stock and Shares","Yes","11569.76","651.07","2025-06-09","2025-06-15","17902.77","827.00","660.68","25901.75","2025-12-02","Closed","All funds withdrawn"
"ISA000004356","WK025378C","Grace","William","Williams","1948-02-25","Life Time ISA","No","2541.42","6273.15","2025-08-03","2025-12-28","10074.20","3755.71","456.37","66691.62","2026-03-26","Closed","Cancelled"
"ISA000004357","JJ298027D","Ruby","Benjamin","Edwards","1963-04-12","Cash","Yes","18590.32","11771.24","2025-09-15","2025-09-21","9695.09","1807.42","-670.87","57629.54","2026-01-30","Void","Closed"
"ISA000004358","ES253947C","Finley","Ann","Johnson","1996-06-24","Cash","No","18684.13","422.52","2025-10-20","2025-12-11","7654.50","2460.83","418.50","59088.08","2026-01-11","Closed","Closed"
"ISA000004359","LS419100B","Noah","Samuel","Martin","1959-08-02","Cash","No","15181.99","162.78","2025-07-16","2026-03-28","10418.39","1144.13","215.55","2416.14","2026-04-03","Void","Closed"
"ISA000004360","EE599426C","Henry","Marie","Jackson","1955-11-03","Stock and Shares","No","19136.04","18286.96","2025-09-25","2025-10-19","16561.43","1423.11","-581.32","31040.35","2025-12-16","Cancelled","Cancelled"
"ISA000004361","BB962833A","Henry","Patrick","King","1947-12-12","Cash","Yes","5784.15","5441.20","2025-11-27","2026-03-11","2416.10","2555.47","209.05","33418.36","2026-03-17","Void","Transferred in full"
"ISA000004362","PP458347C","Jack","Grace","Clarke","1954-07-04","Innovative Finance","No","6544.88","17179.59","2025-09-09","2026-01-18","1696.97","2798.72","914.93","45701.26","2026-02-18","Void","Closed"
"ISA000004363","ES695910A","James","Samuel","Baker","2001-01-19","Cash","No","5912.33","9910.15","2026-01-10","2026-02-10","18715.58","537.63","591.54","10471.00","2026-04-05","Closed","All funds withdrawn"
"ISA000004364","HM462304C","Ava","Grace","Edwards","1948-04-09","Innovative Finance","Yes","18039.01","12913.39","2025-07-30","2025-10-31","3426.58","3911.30","281.89","51857.00","2025-12-26","Void","Cancelled"
"ISA000004365","HN052825B","Logan","Louise","Johnson","1944-08-24","Stock and Shares","Yes","1107.26","7601.70","2026-02-17","2026-02-23","13197.55","1129.63","499.91","26392.43","2026-03-11","Void","Cancelled"
"ISA000004366","SE638764A","Oscar","Thomas","Carter","1964-12-25","Cash","Yes","3158.15","11800.53","2025-08-31","2026-02-08","17207.24","357.14","947.64","69958.90","2026-02-17","Cancelled","Void"
"ISA000004367","BL283203C","James","Joseph","Clarke","2000-10-05","Innovative Finance","No","9443.84","1919.06","2026-02-01","2026-03-18","7730.95","-1248.47","199.42","602.12","2026-03-21","Closed","Closed"
"ISA000004368","RB519028C","Charlotte","Jane","Young","1955-04-25","Stock and Shares","Yes","15268.84","17401.85","2025-10-07","2026-01-21","18224.25","3263.22","-915.42","65529.42","2026-04-02","Cancelled","Closed"
"ISA000004369","MJ578969C","Emily","Olivia","Adams","1950-11-11","Life Time ISA","Yes","7321.73","2728.23","2025-11-09","2026-03-15","11937.04","1971.41","225.32","37936.98","2026-04-03","Cancelled","Transferred in full"
"ISA000004370","CH130175B","James","Marie","Taylor","1991-09-22","Cash","No","119.47","8957.14","2025-07-06","2026-02-10","14222.04","760.20","461.42","15420.80","2026-03-09","Void","Closed"
"ISA000004371","WR512521A","Daisy","William","Bennett","2001-09-26","Innovative Finance","No","10958.63","6420.99","2025-09-01","2025-09-11","15516.03","161.96","498.42","28176.58","2025-09-26","Closed","Cancelled"
"ISA000004372","WC320801D","Ruby","Alexander","Foster","1977-11-01","Stock and Shares","No","17535.93","3531.19","2026-01-06","2026-03-31","18585.95","919.96","466.46","13015.74","2026-03-31","Void","Transferred in full"
"ISA000004373","SR445011C","Grace","Benjamin","Johnson","1974-09-12","Innovative Finance","Yes","18218.41","615.08","2025-12-17","2026-03-13","12310.95","159.84","959.31","30293.44","2026-03-25","Cancelled","Closed"
"ISA000004374","LR728387D","Ava","Alice","White","1972-07-19","Life Time ISA","Yes","14023.75","10502.73","2025-04-20","2026-03-17","16911.14","2768.88","622.84","1834.14","2026-03-17","Void","Cancelled"
"ISA000004375","JA946527B","Elsie","Grace","Adams","1940-11-18","Innovative Finance","No","13525.31","9536.20","2025-08-04","2026-02-11","876.32","1368.73","-328.35","62498.37","2026-02-16","Cancelled","Closed"
"ISA000004376","MM509775D","Finley","Alice","White","1980-01-24","Cash","No","9842.84","75.96","2025-09-26","2026-01-13","851.04","1165.38","-499.71","55027.33","2026-01-25","Closed","Transferred in full"
"ISA000004377","SA279894C","Mia","David","Hall","1957-11-14","Cash","Yes","2537.52","17972.13","2025-11-16","2025-11-23","9837.94","712.78","-962.28","10181.83","2026-01-04","Closed","Transferred in full"
"ISA000004378","ST376051D","Evie","David","Parker","1976-07-18","Life Time ISA","No","12443.09","1778.52","2025-10-09","2025-10-22","4548.58","1848.40","788.36","82571.46","2026-02-10","Closed","Closed"
"ISA000004379","PY199586D","Emily","Ann","Jones","1994-09-01","Stock and Shares","No","11568.99","14838.66","2025-05-03","2025-05-22","10320.96","992.97","612.76","25780.59","2025-08-18","Cancelled","Transferred in full"
"ISA000004380","AZ754160A","Isla","Benjamin","White","1990-01-18","Life Time ISA","Yes","4298.33","7394.95","2025-12-16","2026-01-17","100.88","3705.25","301.86","4286.12","2026-03-20","Cancelled","Closed"
"ISA000004381","MN607930A","Poppy","Grace","Taylor","1960-02-24","Life Time ISA","No","3537.08","3924.54","2026-01-06","2026-01-07","875.20","1729.96","296.27","92495.31","2026-02-25","Closed","Cancelled"
"ISA000004382","BP240740D","Jacob","Grace","Miller","1975-08-22","Stock and Shares","No","11016.50","12470.74","2025-10-05","2025-11-29","1055.66","3794.48","403.78","72210.70","2025-12-19","Cancelled","Cancelled"
"ISA000004383","AE420081D","Hannah","Michael","Smith","1997-02-13","Innovative Finance","Yes","19671.08","19912.60","2026-01-04","2026-03-17","16661.04","1097.78","912.18","81943.90","2026-03-26","Cancelled","Cancelled"
"ISA000004384","LA737018D","Thomas","Ann","Harris","1990-12-17","Cash","No","386.16","11879.01","2025-04-28","2026-02-20","15520.42","253.05","597.96","91096.78","2026-03-29","Cancelled","All funds withdrawn"
"ISA000004385","MN682354D","Olivia","Thomas","Taylor","1991-08-25","Stock and Shares","No","5861.30","19072.88","2025-12-25","2026-01-31","6472.72","1256.38","522.98","91472.89","2026-03-24","Closed","Closed"
"ISA000004386","ME487110D","Lily","Grace","Hall","1948-02-28","Life Time ISA","Yes","14639.20","14882.68","2025-12-27","2026-01-30","1751.06","1660.40","195.92","93647.83","2026-03-09","Cancelled","Void"
"ISA000004387","MJ801797D","Elsie","Alice","Collins","1971-03-11","Stock and Shares","Yes","15402.14","6532.51","2025-04-22","2025-06-16","16678.41","2327.24","36.44","47449.38","2026-02-07","Closed","All funds withdrawn"
"ISA000004388","ML751378B","Ruby","Grace","Thompson","1983-11-02","Life Time ISA","Yes","3841.73","8388.51","2025-12-31","2026-03-01","5063.25","3732.83","749.87","48824.34","2026-04-04","Cancelled","Cancelled"
"ISA000004389","BP960852D","Oliver","David","Hall","1988-11-07","Life Time ISA","No","9436.97","11945.89","2025-05-25","2025-07-16","9881.85","578.42","647.17","59257.66","2026-01-15","Void","All funds withdrawn"
"ISA000004390","JP893802A","Olivia","Alexander","Carter","1989-10-02","Life Time ISA","No","17932.40","10392.49","2025-11-26","2025-12-03","5956.01","1377.44","29.08","58643.68","2025-12-13","Cancelled","Void"
"ISA000004391","MY718615B","Ethan","Samuel","Scott","1989-07-17","Life Time ISA","Yes","1350.66","17999.58","2025-10-15","2025-10-16","3119.19","2403.50","41.52","65728.11","2026-01-17","Closed","All funds withdrawn"
"ISA000004392","BZ383797C","Oliver","David","Cooper","1982-01-24","Cash","No","5205.22","8571.16","2025-10-17","2025-10-18","16178.58","-1431.40","998.45","72682.10","2026-03-27","Void","Cancelled"
"ISA000004393","WY843114B","Olivia","Grace","Brown","1979-12-04","Stock and Shares","Yes","17678.61","7240.31","2025-04-20","2025-08-16","15435.17","3588.12","-982.12","59641.85","2025-09-19","Cancelled","Closed"
"ISA000004394","BX150187A","William","Marie","Kelly","1946-02-14","Cash","Yes","12629.10","2003.99","2026-02-18","2026-02-26","8261.87","-657.30","-745.29","77634.88","2026-03-23","Void","All funds withdrawn"
"ISA000004395","SM277869A","Ava","Alice","Thomas","1976-03-31","Cash","Yes","9135.65","10274.55","2025-06-14","2026-03-29","13019.92","1715.81","430.56","55933.33","2026-03-29","Closed","Void"
"ISA000004396","HP632108C","George","Louise","Roberts","1971-01-29","Stock and Shares","Yes","6774.88","15187.85","2025-06-26","2025-12-22","8878.41","3117.87","15.30","54442.86","2026-02-14","Cancelled","All funds withdrawn"
"ISA000004397","WA104839C","Ethan","Grace","Murphy","1959-10-23","Cash","Yes","16474.54","2771.58","2025-08-13","2025-11-09","8012.58","3974.17","219.19","452.74","2026-02-04","Closed","Cancelled"
"ISA000004398","EX229563D","Poppy","Louise","Miller","1943-10-13","Life Time ISA","No","13237.59","10887.80","2025-11-17","2025-11-20","3475.94","-1531.16","838.38","59610.39","2026-01-27","Cancelled","Closed"
"ISA000004399","AJ189787A","Hannah","Joseph","Phillips","1996-07-15","Cash","Yes","9504.90","17173.01","2025-09-18","2026-02-17","14191.03","-3858.09","89.93","40968.52","2026-02-28","Void","Void"
"ISA000004400","WW288252C","Evie","Rose","Robinson","1998-08-08","Stock and Shares","No","10249.82","15060.37","2025-11-30","2026-01-31","16819.46","1614.80","603.89","18823.30","2026-02-15","Cancelled","Cancelled"
"ISA000004401","AC168103C","Lily","Victoria","Williams","1942-10-17","Stock and Shares","Yes","7362.79","18980.12","2025-12-10","2026-03-08","3335.78","2335.57","138.17","62393.36","2026-03-27","Void","Transferred in full"
"ISA000004402","CL130403C","Mia","Thomas","Bailey","1958-11-25","Life Time ISA","Yes","19074.17","19764.90","2025-09-21","2026-01-11","5825.15","2770.87","288.01","77802.63","2026-02-13","Cancelled","Void"
"ISA000004403","MS717184D","Logan","Elizabeth","Miller","1997-08-16","Innovative Finance","Yes","13791.61","11343.67","2025-07-02","2026-02-05","10429.85","3331.21","558.50","45621.27","2026-02-13","Closed","Transferred in full"
"ISA000004404","WY468064B","Jacob","Ann","Smith","1960-12-12","Life Time ISA","No","15544.48","4774.34","2026-01-04","2026-03-05","3262.76","811.99","937.55","68298.00","2026-03-21","Void","Cancelled"
"ISA000004405","CZ046081C","Jack","Elizabeth","Clarke","1972-08-04","Life Time ISA","Yes","14731.63","17872.97","2025-11-24","2026-02-12","19638.05","-2942.18","710.12","18566.80","2026-03-22","Closed","All funds withdrawn"
"ISA000004406","LW152541C","Harry","David","Johnson","1994-09-03","Life Time ISA","No","9729.65","4831.38","2026-01-10","2026-02-08","12640.22","1747.36","489.07","9538.26","2026-03-11","Cancelled","Transferred in full"
"ISA000004407","PX621984D","Oscar","Jane","Walker","1965-03-20","Stock and Shares","Yes","4667.93","16441.47","2025-06-10","2025-08-10","6356.45","2794.75","106.24","63559.33","2025-08-22","Cancelled","All funds withdrawn"
"ISA000004408","BL971914A","Jacob","Alexander","Hughes","1981-05-21","Cash","No","16473.47","15780.64","2025-04-22","2025-08-27","18981.10","398.64","-921.75","81939.38","2025-10-04","Closed","All funds withdrawn"
"ISA000004409","KZ465423C","Daniel","Elizabeth","Kelly","2002-12-28","Innovative Finance","Yes","14867.39","13018.53","2025-07-29","2025-11-30","864.59","2557.14","-501.06","60571.88","2026-01-12","Closed","Cancelled"
"ISA000004410","CT143742B","Henry","Rose","Jones","1951-09-13","Cash","Yes","11627.80","13368.23","2026-01-08","2026-03-14","6695.71","3329.97","79.47","8076.08","2026-03-26","Void","Void"
"ISA000004411","MW499668D","Lucas","Louise","Evans","1959-09-30","Innovative Finance","No","4976.27","11553.91","2025-05-17","2025-12-18","10108.91","2515.33","483.41","40150.49","2026-01-11","Closed","Closed"
"ISA000004412","CN742843A","Jack","Alice","Foster","2006-05-01","Life Time ISA","Yes","15668.19","6357.36","2026-02-11","2026-03-13","2290.82","-1094.74","160.22","52080.62","2026-04-02","Cancelled","All funds withdrawn"
"ISA000004413","PC779860A","Ruby","Victoria","Thompson","1989-11-06","Innovative Finance","No","4859.52","816.56","2025-12-28","2026-01-01","17739.15","1536.16","-545.32","12270.84","2026-02-20","Void","Cancelled"
"ISA000004414","HL477913B","Elsie","Patrick","Hughes","2005-06-09","Cash","Yes","2813.40","14567.18","2025-12-19","2026-02-20","19273.61","1347.34","-235.89","36062.01","2026-03-02","Void","Cancelled"
"ISA000004415","JY981264A","Theo","Benjamin","Phillips","1962-02-05","Innovative Finance","Yes","7389.77","14340.09","2025-06-13","2026-01-18","19126.68","-2852.29","489.52","58479.88","2026-03-13","Void","Void"
"ISA000004416","PC338797C","Henry","Louise","King","1966-11-21","Innovative Finance","No","2.92","5743.71","2025-04-06","2025-05-30","465.24","1591.73","-426.22","34717.80","2025-08-19","Void","Closed"
"ISA000004417","LT040437C","Theo","Elizabeth","Miller","1971-09-14","Cash","Yes","19452.15","4218.25","2025-07-21","2026-03-26","17353.23","2013.26","-39.69","10508.03","2026-03-30","Cancelled","Cancelled"
"ISA000004418","PX675680D","Logan","Thomas","Adams","1965-04-23","Life Time ISA","Yes","618.81","12589.24","2025-07-18","2025-10-14","1414.49","1904.57","447.61","64216.71","2025-10-17","Closed","Transferred in full"
"ISA000004419","RK916179C","Sophia","Grace","Smith","1973-09-04","Cash","No","11758.26","7894.21","2025-12-11","2026-03-15","10117.46","-2858.98","477.42","93074.07","2026-04-05","Closed","Void"
"ISA000004420","PE808829D","George","Jane","Clarke","1967-11-28","Innovative Finance","Yes","10099.09","8047.89","2025-11-22","2025-12-12","6276.90","1461.02","404.50","5766.43","2026-01-08","Closed","Void"
"ISA000004421","BJ526206D","Oscar","Jane","Wilson","1945-10-27","Cash","Yes","19752.50","8691.38","2026-01-06","2026-01-15","8156.74","1192.77","188.17","50688.23","2026-03-02","Void","All funds withdrawn"
"ISA000004422","EE814303C","Leo","Marie","Davies","1988-08-03","Innovative Finance","No","8238.55","3453.84","2025-11-05","2026-01-31","18832.58","2379.23","371.42","65290.93","2026-01-31","Void","Closed"
"ISA000004423","RX620141C","Harry","Jane","Collins","2000-02-25","Life Time ISA","No","10511.37","5544.69","2025-12-28","2026-02-08","4506.21","1114.82","632.19","16305.84","2026-04-02","Void","All funds withdrawn"
"ISA000004424","CC035760B","Leo","Ann","Jones","2006-01-20","Life Time ISA","No","7387.36","7503.64","2025-06-13","2025-12-23","1314.60","3462.34","324.97","21045.13","2026-01-29","Closed","Cancelled"
"ISA000004425","JP171287D","Sophia","Michael","Foster","2004-08-11","Innovative Finance","Yes","6658.96","16080.70","2025-04-28","2025-12-14","12135.86","1234.47","-729.79","34104.00","2026-03-01","Cancelled","Transferred in full"
"ISA000004426","PL300424D","Oliver","David","Williams","1953-03-16","Innovative Finance","No","18895.87","15807.74","2025-04-18","2025-09-05","11575.39","2474.88","833.61","2316.95","2025-12-13","Void","Closed"
"ISA000004427","CY580004B","Daniel","Elizabeth","Walker","1969-07-04","Life Time ISA","Yes","18839.89","18732.73","2025-12-04","2026-03-01","12782.51","517.25","-999.09","66391.11","2026-03-28","Void","Closed"
"ISA000004428","CX478937D","Logan","Joseph","Taylor","1985-11-11","Life Time ISA","No","7990.72","15012.33","2025-09-02","2026-02-06","9143.38","3406.58","254.58","27291.24","2026-02-08","Void","Closed"
"ISA000004429","MH933839C","Elsie","Elizabeth","Hughes","2002-01-11","Cash","No","3719.64","10272.93","2025-10-10","2025-12-05","19695.97","1305.83","-974.09","71055.36","2026-04-03","Closed","Void"
"ISA000004430","LT413751C","Daniel","Patrick","Robinson","2003-08-24","Stock and Shares","No","10855.44","10593.05","2025-10-19","2026-04-01","7707.51","108.71","584.68","72652.39","2026-04-05","Void","Cancelled"
"ISA000004431","RX700362A","Hannah","Louise","Hughes","2007-06-02","Life Time ISA","No","18597.29","3664.45","2026-02-07","2026-03-03","6993.56","3896.37","324.96","76515.68","2026-03-06","Closed","Void"
"ISA000004432","SS993433A","Finley","Grace","King","1941-05-31","Cash","Yes","14672.99","8796.91","2025-12-20","2026-01-22","9082.78","-1942.42","-766.75","73058.51","2026-04-04","Void","Cancelled"
"ISA000004433","AZ559301C","Charlotte","Ann","Wright","1980-02-11","Innovative Finance","Yes","10025.32","3867.94","2025-05-03","2025-11-28","4849.64","-2922.72","897.49","2371.22","2026-01-19","Closed","All funds withdrawn"
"ISA000004434","PL976850C","Isla","Marie","Bennett","1956-02-07","Innovative Finance","No","8546.09","1582.62","2025-07-16","2025-11-06","763.32","-1072.76","343.66","17127.68","2026-01-14","Void","Void"
"ISA000004435","WW451700D","Thomas","Alice","Adams","1943-04-06","Stock and Shares","No","18702.71","429.01","2025-09-22","2025-10-08","6672.05","1343.60","385.94","92817.11","2026-03-27","Cancelled","Transferred in full"
"ISA000004436","LP582022C","Ava","Olivia","Parker","1943-09-30","Cash","Yes","18444.16","14261.94","2025-10-26","2026-02-17","3682.04","13.51","832.90","32515.83","2026-03-26","Void","Void"
"ISA000004437","EZ912414D","Oliver","William","Martin","1977-01-09","Innovative Finance","Yes","5689.47","8308.99","2025-09-22","2025-11-28","8410.59","-176.42","-693.25","28595.58","2025-12-26","Void","All funds withdrawn"
"ISA000004438","EZ263581C","Grace","Marie","Cooper","1993-02-07","Cash","No","9543.35","3346.89","2025-05-04","2025-09-11","7081.58","-1968.39","612.09","63598.37","2025-11-20","Void","Void"
"ISA000004439","PJ571723A","William","Joseph","Carter","1953-03-09","Stock and Shares","Yes","19544.90","13523.14","2025-08-03","2026-03-21","15952.03","2929.28","744.90","1124.53","2026-04-04","Void","All funds withdrawn"
"ISA000004440","SX036976D","Arthur","William","Kelly","1983-02-21","Life Time ISA","No","1269.89","9674.73","2025-04-15","2025-07-19","835.28","3079.77","198.51","71675.52","2026-02-11","Cancelled","Transferred in full"
"ISA000004441","CL858936D","Grace","Jane","Taylor","1988-01-30","Stock and Shares","No","10859.52","17692.02","2025-08-08","2025-08-17","5288.92","1232.03","879.23","35101.94","2026-03-09","Void","Closed"
"ISA000004442","JT351050B","Lily","Louise","Smith","1947-04-26","Cash","No","16782.62","4893.72","2025-10-03","2025-10-28","12937.50","2601.95","350.83","56921.18","2025-12-31","Void","Closed"
"ISA000004443","WJ774011C","Lily","Alexander","Green","1945-02-17","Life Time ISA","Yes","5870.77","16705.53","2025-09-27","2025-11-20","9908.48","188.14","590.49","36575.06","2026-01-21","Closed","Cancelled"
"ISA000004444","RX100805D","George","Claire","Brown","2002-04-08","Stock and Shares","Yes","9577.79","534.31","2025-08-06","2025-08-06","6612.52","3185.37","-233.96","50390.33","2025-11-05","Cancelled","All funds withdrawn"
"ISA000004445","RL905556B","Oscar","Alice","Carter","1941-12-15","Stock and Shares","Yes","14493.76","5491.75","2025-08-20","2026-01-07","1650.60","1094.87","942.11","10478.61","2026-04-02","Cancelled","Closed"
"ISA000004446","LA392841C","Ruby","Jane","Johnson","1979-06-14","Cash","No","18316.78","9843.19","2025-10-07","2026-02-12","10673.57","3182.80","779.74","72973.85","2026-04-03","Cancelled","Cancelled"
"ISA000004447","BT232357B","Daniel","Patrick","Morris","2006-04-03","Stock and Shares","Yes","15971.32","3208.29","2025-06-04","2026-01-21","10307.69","3462.31","319.08","88401.81","2026-03-16","Cancelled","Cancelled"
"ISA000004448","LJ113046B","Logan","Victoria","Thompson","1969-12-06","Innovative Finance","Yes","10881.30","13119.70","2025-12-29","2026-01-26","11901.17","1594.46","900.77","14927.66","2026-03-24","Closed","Closed"
"ISA000004449","LE962493D","Henry","Marie","White","1974-01-26","Innovative Finance","No","3228.21","16290.81","2025-11-25","2025-12-24","18452.40","3955.32","471.22","4233.37","2026-02-17","Cancelled","Void"
"ISA000004450","CC440375C","Elsie","David","Adams","1942-10-01","Life Time ISA","Yes","10554.02","13060.34","2025-10-22","2025-10-28","16874.57","3007.83","-622.30","27057.34","2026-02-10","Closed","Void"
"ISA000004451","JS212884B","Oliver","Grace","Johnson","2000-06-07","Life Time ISA","Yes","13222.43","6480.31","2025-12-11","2025-12-23","15549.16","-3559.52","787.15","90399.42","2026-02-25","Closed","Closed"
"ISA000004452","ME774602D","Lucas","Patrick","Clarke","1960-08-19","Innovative Finance","No","18077.19","19450.22","2025-04-07","2025-09-09","10133.74","1582.39","395.18","69865.08","2025-12-22","Void","Closed"
"ISA000004453","WT637365B","James","Elizabeth","Harris","2003-08-01","Innovative Finance","Yes","10876.43","7022.51","2025-09-06","2026-03-06","13311.85","1065.06","545.45","97509.15","2026-03-30","Closed","All funds withdrawn"
"ISA000004454","ER163091D","Oscar","Patrick","Jones","1959-08-04","Stock and Shares","Yes","5407.84","12713.62","2025-09-14","2025-09-14","7154.30","1917.62","733.16","16981.14","2026-01-30","Void","Transferred in full"
"ISA000004455","MN676142D","Logan","Olivia","Hughes","1960-12-03","Stock and Shares","Yes","5489.68","1948.91","2026-02-11","2026-03-08","6065.45","-845.78","574.51","39247.68","2026-03-28","Closed","Closed"
"ISA000004456","AZ596412A","James","Samuel","Edwards","1950-02-07","Cash","No","9562.51","4445.57","2025-08-05","2025-11-01","8454.52","122.63","109.20","35814.60","2026-03-12","Closed","Transferred in full"
"ISA000004457","RN128784D","Poppy","Patrick","Wright","1985-11-03","Life Time ISA","Yes","12557.37","12447.85","2026-02-10","2026-03-30","18914.04","1502.97","684.08","50736.44","2026-03-30","Closed","Cancelled"
"ISA000004458","HA865377B","Ruby","Olivia","Martin","1966-05-14","Stock and Shares","Yes","11139.11","12036.17","2025-06-07","2025-10-22","19230.54","897.33","904.02","79008.52","2026-03-21","Cancelled","Closed"
"ISA000004459","JX993691C","Lily","William","Murphy","2000-05-01","Stock and Shares","No","4690.89","19753.83","2025-09-27","2025-11-13","1467.94","1535.29","908.20","51763.99","2026-02-26","Void","Void"
"ISA000004460","WZ379914D","William","Ann","Harris","1984-01-24","Innovative Finance","Yes","12905.89","5288.63","2025-07-01","2025-10-14","14580.33","2328.11","868.02","17485.53","2026-03-05","Void","Cancelled"
"ISA000004461","WC217702A","Lily","Alice","Harris","1986-09-12","Stock and Shares","Yes","15287.10","5851.02","2025-05-11","2025-06-11","14695.02","-1466.31","-1.18","83850.35","2025-10-05","Void","Transferred in full"
"ISA000004462","PX856097C","William","Alexander","Wilson","1962-09-21","Innovative Finance","Yes","1676.49","5827.37","2025-08-02","2026-02-16","10480.02","1592.89","532.89","68694.73","2026-03-25","Void","Closed"
"ISA000004463","CB916408A","Amelia","William","Wright","2005-04-21","Innovative Finance","Yes","17681.72","11081.17","2025-08-11","2025-10-11","2033.07","806.49","544.03","7203.71","2025-11-12","Closed","All funds withdrawn"
"ISA000004464","ES230694A","Freya","Benjamin","Cooper","1950-02-16","Life Time ISA","No","12165.73","9757.16","2025-05-07","2026-04-02","18258.58","-961.11","-209.65","7005.73","2026-04-02","Void","Transferred in full"
"ISA000004465","SW799531A","Emily","Jane","Wright","1964-07-03","Life Time ISA","Yes","16932.51","3312.33","2025-11-13","2026-03-28","13566.07","-3696.91","12.12","13372.19","2026-04-02","Closed","All funds withdrawn"
"ISA000004466","KS129883A","Lily","Elizabeth","Lewis","1958-09-04","Stock and Shares","No","10974.20","1947.71","2026-01-07","2026-01-31","10773.77","3171.46","986.47","83734.60","2026-03-31","Cancelled","Void"
"ISA000004467","KL871286B","George","Patrick","Collins","1951-12-27","Stock and Shares","Yes","8833.83","10740.53","2025-10-09","2026-03-15","11057.07","1259.34","-9.33","83129.16","2026-03-30","Closed","All funds withdrawn"
"ISA000004468","ES121713C","Emily","Elizabeth","Thomas","1963-06-24","Cash","No","2619.64","12399.66","2025-10-11","2025-11-16","3600.17","2975.49","282.50","29544.33","2026-02-27","Cancelled","All funds withdrawn"
"ISA000004469","SY822334D","Ava","Alexander","Carter","1998-05-20","Innovative Finance","No","8352.79","4388.03","2025-06-04","2025-12-06","9186.39","841.20","729.48","57835.78","2025-12-20","Void","Void"
"ISA000004470","RS091083D","Harry","Thomas","Brown","1993-09-16","Stock and Shares","Yes","1778.84","3799.30","2025-11-16","2026-03-25","17607.64","2831.09","602.81","19.39","2026-03-27","Cancelled","Transferred in full"
"ISA000004471","CP490444C","Isla","David","Harris","1968-01-04","Life Time ISA","Yes","10068.01","6770.69","2026-02-19","2026-03-28","6553.21","1370.03","-195.63","53174.63","2026-04-02","Closed","Transferred in full"
"ISA000004472","AK101729C","Daniel","Alexander","Hill","1999-06-14","Life Time ISA","Yes","18995.48","7533.28","2025-08-03","2025-12-09","3664.70","2028.52","817.72","94533.25","2026-02-01","Cancelled","Void"
"ISA000004473","HT711131B","Sophia","Victoria","Roberts","1997-10-05","Stock and Shares","No","10051.25","5677.87","2026-01-20","2026-02-18","10853.46","2334.04","323.86","70054.81","2026-04-05","Void","Transferred in full"
